0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
Ireland,1,1. Open Data A,1.1,1,Action 1.1 – Establishment of best practice standards for Open Data,Action 1.1 – Establishment of best practice standards for Open Data,"Best practice standards for the publication and licensing of Open Data in Ireland will be established and implemented drawing on best practice international standards and covering the following areas: carrying out a reiterative data audit, dataset selection, publishing high-quality data, licensing, engaging data users, encouraging data reuse, evaluating impact and identifying options for an appropriate benchmarking system for Open Data. In relation to recommendations on licensing, the transposition of the EU PSI Directive will be used to examine how the PSI licence can be aligned to international standards and definitions for ‘open’ and ‘re-usable’ Open Data. ",06/01/2014,30/6/2016,DPER,Working closely with the network of Chief Information Officers in public bodies,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,1,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,1,0,1,0,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,1. Open Data A,1.2,1,Action 1.2 - Establishment of Ireland’s Open Data Platform,Action 1.2 - Establishment of Ireland’s Open Data Platform,"Ireland’s Open Data Platform will be established. The Open Data published on the platform will strive to be compliant with the G8 Open Data Charter, including that the data will be available in open, machine-readable formats, with robust and consistent metadata. The Open Data Platform will contain a data catalogue that will allow citizens to search for datasets hosted by public sector bodies. Aligned with international best practices and to maximise the potential for data interoperability, the Open Data Platform will strive to publish 5-star quality data where possible. The Open Data Ireland Platform will also facilitate feedback from citizens, for example enabling citizens to request additional datasets, to provide information about applications for which the data is being utilized, and to provide practical knowledge about usability and quality of data sets. The Open Data Ireland Platform will be continually supported and new features added where necessary, for example, the potential of the platform to host datasets.",06/01/2014,30/6/2016,DPER,Working closely with the network of Chief Information Officers in public bodies,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,3,1,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,1,0,1,1,1,Moderate,2,d. Complete,5,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,1. Open Data A,1.3,1,Action 1.3 – Undertake an audit of key datasets for publication,Action 1.3 – Undertake an audit of key datasets for publication,"An audit will be carried out of datasets available within the public service. On the basis of this audit, looking at international best practice, and in consultation with the general public, the high value data sets that should be prioritized for publication will be determined. This audit will also be an opportunity to ensure that all currently existing data sets are correctly catalogued on the Open Data Platform.",06/01/2014,30/6/2016,DPER,Working closely with the network of Chief Information Officers in public bodies,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,3,1,0,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,1,0,1,1,1,Moderate,2,b. Limited,3,ND,0,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,1. Open Data B,1.4,1,Action 1.4 – Establish a roadmap for the Open Data and an evaluation framework to provide assessment of the ongoing Open Data,Action 1.4 – Establish a roadmap for the Open Data and an evaluation framework to provide assessment of the ongoing Open Data,The roadmap will outline steps for the development of Open Data in Ireland over the next three years. The evaluation framework will set out quantitative and qualitative criteria to be met by the project at quarterly milestones over the next three years. The evaluation framework will include a progress assessment done regularly comparing G8 Open Data recommendations versus where we are at in Ireland and also benchmarking to best international practice,06/01/2014,30/6/2016,DPER,Working closely with the network of Chief Information Officers in public bodies,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,1,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,1,0,0,1,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,1. Open Data B,1.5,1,Action 1.5 – Establishment of an Open Data Ireland Governance Board (ODIGB) and Steering and Implementation Group (SIG) for Open Data Ireland,Action 1.5 – Establishment of an Open Data Ireland Governance Board (ODIGB) and Steering and Implementation Group (SIG) for Open Data Ireland,"These two bodies will be established by the Minister for Public Expenditure and Reform to ensure that a comprehensive governance and oversight and implementation framework is in place in Ireland for the future development of Open Data in line with the roadmap and evaluation framework outlined in Action 1.4. The ODIGB will be responsible for developing a strategy for Open Data in Ireland for approval by Government; and for agreeing the detailed implementation plan drawing on the roadmap (set out at Action 1.4 above) developed by the SIG for implementing that strategy. The members of the ODIGB will be appointed by the Minister of Public Expenditure and Reform, following the selection procedures set out at www.per.gov.ie/appointments-state-boards. The membership of the OGIGB will be drawn from key stakeholder groups for Open Data in Ireland including civil society. The individual members of the Board will be selected by the Minister for Public Expenditure and Reform on the basis of their demonstrated capacity and skills, expertise and experience to oversee the development of a national strategy for Open Data and a plan for the implementation of the strategy. The SIG will be responsible for achieving the objectives set out in the strategy through the development and implementation of the implementation plan reporting to the ODIGB. The SIG will include representatives from public bodies, industry, academia, and civil society organisations who can drive the implementation of a national strategy for Open Data in Ireland. The final Terms of Reference for the ODIGB and the SIG will be determined by the Minister following an open public consultation.",06/01/2014,30/6/2016,DPER,Working closely with the network of Chief Information Officers in public bodies,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,1,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,1,1,1,0,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,1. Open Data B,1.6,1,Action 1.6 – Signing up to the G8 Open Data Charter,Action 1.6 – Signing up to the G8 Open Data Charter,Ireland will sign up to the G8 Open Data Charter and will formulate and implement a plan for the release of the high value data sets taking account of the Charter’s Annex within a 2 year timeframe. The plan will form part of the roadmap for the Open Data strategy (Action 1.4).,06/01/2014,30/6/2016,DPER,Working closely with the network of Chief Information Officers in public bodies,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,1,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,1,0,0,0,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,1. Open Data B,1.7,1,Action 1.7 – Implementing Open Data,Action 1.7 – Implementing Open Data,"A detailed implementation plan will be developed by the SIG, informed by, for example, the Roadmap and setting out key deliverables and timelines to implement the Open Data strategy.",06/01/2014,30/6/2016,DPER,Working closely with the network of Chief Information Officers in public bodies,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,1,0,0,0,0,NR,NR,0,a. low,1,NR,NR,NR,NR,NR,1,1,1,0,1,Moderate,2,c. Substantial,4,ND,0,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,4. Support Youth as Citizens and School Strategies,1.8,1,Action 1.8 - Improve computer literacy through implementation of proposed new Digital Strategy for Schools,Action 1.8 - Improve computer literacy through implementation of proposed new Digital Strategy for Schools,"In the context of the development of the Digital Strategy for Schools the new policy challenges and opportunities arising from major developments in curricular reform, digital publishing, digital content dissemination tools generally, cloud services, portable computing and student devices, and the deployment of high speed broadband at post-primary level will be addressed.",06/01/2014,06/01/2016,Department of Education & Science,"Department of Education and Skills Support Services (Professional Development Service for Teachers (PDST), Junior Cycle Team (JCT), National Induction Programme for Teachers (NIPT), Project Maths Development Team (PMDT), Special Education Support Service (SESS), and the National Behaviour Support Service (NBSS)), National Council for Curriculum and Assessment (NCCA), Teaching Council, State Exams Commission (SEC), Inclusion Support Service (ISS), National Educational Psychological Services (NEPS) Initial Teacher Education Providers, Education Centres, HEAnet, Office of Government Procurement (OGP), Schools Procurement Unit, schools, Teachers and Students",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,a. low,1,NR,NR,NR,NR,NR,1,0,0,0,1,Moderate,2,b. Limited,3,ND,0,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,2.1,1,"Action 2.1 – Review national and international practice to develop revised principles / code for public engagement/consultation with citizens, civil society and others by public bodies.","Action 2.1 – Review national and international practice to develop revised principles / code for public engagement/consultation with citizens, civil society and others by public bodies.","This action allows for a thorough review of the guidelines and principles for consultation and engagement with the public in relation to policy development and decision making. It is intended that proposals would be developed to foster greater citizen involvement and participation. In seeking to develop updated and improved regulations, principles and procedures on public consultation, best international practice as set out by the OECD and the Council of Europe would be taken into account. Areas for examination could include knowledge sharing on best practice, how engagement can be facilitated through the use of technology including, but not limited to, Open Data and social media, and measures for the monitoring and conduct of public consultation.",01/08/2014,30/12/2015,Department of Public Expenditure and Reform,All public bodies involved in the delivery of the commitments,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,0,0,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,1,1,1,1,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,2. Citizen Participation,2.2.1,1,Action 2.2 – MEASURES TO INCREASE CITIZEN PARTICIPATION IN DECISION MAKING ON POLICY AND LEGISLATIVE PROPOSALS<br/>Action 2.2.1 - Undertake public engagement early in the legislative process,Action 2.2 – MEASURES TO INCREASE CITIZEN PARTICIPATION IN DECISION MAKING ON POLICY AND LEGISLATIVE PROPOSALS<br/>Action 2.2.1 - Systemic pre-legislative scrutiny of draft bills,"Implementation of the Government’s proposals for increased citizen participation at Committee level in the legislative process through systematic pre-legislative scrutiny of draft Bills will provide greater opportunities for engagement by the public in law making. At the pre-legislative stage, the Committee can consult with citizens, civic society groups and other interested groups.",01/07/2014,12/01/2015,Houses of the Oireachtas,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,1,1,0,0,1,Moderate,2,d. Complete,5,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,2. Citizen Participation,2.3,1,Action 2.3 – Hold referenda arising from the recommendations of the Constitutional Convention,Action 2.3 – Hold referenda arising from the recommendations of the Constitutional Convention,"Arising from the recommendations of the Constitutional Convention, the Government has so far committed to holding three referenda in 2015 in relation to:<br/>Reduce age of candidacy for Presidential elections<br/>Reduce voting age<br/>Same sex marriage",01/07/2014,12/01/2015,"Department of Environment, Community and Local Government (DEC&LG), Department of Justice and Equality (DJ&E)",None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NR,0,2,0,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,0,1,0,0,1,Transformative,3,c. Substantial,4,ND,1,1,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,2.4.1,1,Action 2.4 INCREASE CITIZEN PARTICIPATION AT LOCAL LEVEL<br/>Action 2.4.1 – Pilot approach to implementation of Public Participation Networks,Action 2.4 INCREASE CITIZEN PARTICIPATION AT LOCAL LEVEL<br/>Action 2.4.1 – Pilot approach to implementation of Public Participation Networks,The Report of the Working Group on Citizen Engagement with Local Government proposes that a “Public Participation Network (PPN)” be developed in each local authority area (engaging in and within municipal districts and at the County/City level) to enable the public to take an active formal role in relevant policy making and oversight activities of the Local Authority. PPN structures will be put in place across local government during 2014.,01/07/2014,31/12/2015,"Department of the Environment, Community and Local Government (DEC&LG)",Community and Voluntary Group (not specific),NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,1,1,0,0,1,Moderate,2,d. Complete,5,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,2.4.2,1,Action 2.4.2 – Provide legal base for public participation framework in local government,Action 2.4.2 – Provide legal base for public participation framework in local government,"Regulations will be made and guidelines will be issued by the Department of the Environment, Community and Local Government to provide for the adoption by each local authority of a framework for public participation, which will enable local authorities to take all appropriate steps to consult with and promote effective participation of local communities in local government.",01/07/2014,31/12/2015,"Department of the Environment, Community and Local Government (DEC&LG)",Local authorities (not specific),NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,0,1,0,0,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,2.4.3,1,Action 2.4.3 – Undertake a feasibility study on possible means of enabling further citizen engagement in local authority budgetary processes,Action 2.4.3 – Undertake a feasibility study on possible means of enabling further citizen engagement in local authority budgetary processes,"Recognising that the elected members of a local authority have direct responsibility in law for all reserved functions of the authority, which includes adopting the annual budget, request the Members’ Association and the County and City Managers’ Association to undertake a feasibility study in 2015, in consultation with key stakeholders, on possible means of enabling further citizen engagement in the local authority budgetary processes.",01/07/2014,31/12/2015,"Department of the Environment, Community and Local Government (DEC&LG)",The Members’ Association and the County and City Managers’ Association (not specific),NR,NR,NR,NR,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,1,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,0,0,0,0,0,Minor,1,a. Not started,2,ND,0,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,4. Support Youth as Citizens and School Strategies,2.5.1,1,"Action 2.5 – SUPPORT CHILDREN AND YOUNG PEOPLE AS CITIZENS<br/>Action 2.5.1 – Develop, finalise and publish the first Government Strategy on children and young people's participation in decision-making.","Action 2.5 – SUPPORT CHILDREN AND YOUNG PEOPLE AS CITIZENS<br/>Action 2.5.1 – Develop, finalise and publish the first Government Strategy on children and young people's participation in decision-making.","This ‘National Strategy on Children and Young People’s Participation in Decision-making (2014-2020) will seek to ensure children and young people have a voice in decisions that affect their lives. It will include: Appropriate participation by children and young people in decision-making in the preparation of Statements of Strategy of all Government Departments and appropriate consultation with them in the development of policy and legislation The establishment of a DCYA Children and Young People’s Participation Hub to become a national centre of excellence on children and young people’s participation in decision-making. The Hub will provide information, guidance and support to Departments and agencies delivering commitments outlined in the Strategy action plan. It will also champion and promote participation, create resources and training materials, conduct training, document and disseminate learning and establish an online children’s participation database. The Hub will also partner with third level and adult education institutions to oversee development of education on children’s rights (including participation in decision-making) for professionals who work with and on behalf of children and young people.     The role and capacity of Comhairle na nÓg will be enhanced through the development and implementation of a Five-Year Comhairle na nÓg Development Plan, aligned to Local Government structures and policies. The Five-Year Development Plan will address mechanisms for inclusion of the children under the age of 12 and of children and young people who are seldom heard. The development of guidance and training for Children Services Committees on engaging children and young people in decision-making. The development of a Toolkit on involving seldom heard children and young people in decision-making.<br/>",06/01/2014,06/01/2016,Department of Education & Science,"Department of Education and Skills, Department of Environment, Community and Local Government, Department of Health, Department of Transport, Tourism and Sport, Education and Training Boards, Health Information and Quality Authority, Health Service Executive, Housing Authorities, HSE, Mental Health Services, Local Authorities, Local Government Management Authority, Mental Health Commission, National Council for Special Education, National Educational Psychological Service, National Transport Authority, The Teaching Council, Tusla – Child and Family Agency, Children and Young People’s Services Committees, Children’s Mental Health Coalition, Comhairle na nÓg, Drug and Alcohol Task Forces, Empowering People in Care (EPIC), Family Mediation Service, Headstrong Youth Advisory Panel, Healthy Ireland Council, Legal Aid Board, Local Community Development Committee, Rural Transport Network, Sports Partnerships, The National Forum for the Enhancement of Teaching and Learning",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,0,1,0,0,1,Moderate,2,d. Complete,5,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,4. Support Youth as Citizens and School Strategies,2.5.2,1,Action 2.5.2 – Maximise participation and understanding of young people in civic life,Action 2.5.2 – Maximise participation and understanding of young people in civic life,"Encourage schools to explore how the new Junior Cycle can be delivered across the curriculum in terms of the 24 Statements of Learning identifying what students should know, understand and value by the end of the three year cycle, including that students should “value what it means to be an active citizen, with rights and responsibilities in local and wider contexts”, in addition to any provision that they may make for Civic Social and Political Education (CSPE). Ensure Politics and Society will be implemented as a Senior Cycle subject.",06/01/2014,06/01/2016,Department of Education & Science,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,0,1,0,0,1,Moderate,2,b. Limited,3,ND,0,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,2.7.1,1,Action 2.7 Review and enhancement of complaints procedures and using feedback to improve services across the public service<br/>Action 2.7.1 A review of citizen complaints procedures will be undertaken.,Action 2.7 Review and enhancement of complaints procedures and using feedback to improve services across the public service<br/>Action 2.7.1 A review of citizen complaints procedures will be undertaken.,"This will assess: The thoroughness, speed and impartiality of bodies across the public service in responding to customer complaints; The availability of clear and timely information about how people can appeal and complain; and The effectiveness of remedies that are offered to complainants.",Not Specified,07/01/2016,Department of Public Expenditure & Reform,All public bodies will be involved over time in the delivery of this action,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,a. low,1,NR,NR,NR,NR,NR,0,1,1,0,1,Minor,1,b. Limited,3,ND,0,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,2.7.2,1,Action 2.7.2 - Enhance customer engagement,Action 2.7.2 - Enhance customer engagement,"Customer engagement will be promoted through provision of more customer service training, review of the customer charter process, through formal organisational surveys of customers and though a range of mechanisms including social media, mobile access devices, focus/user groups, meetings, seminars and consultation processes with a view to improving services and levels of engagement with citizens.",Not Specified,07/01/2016,Department of Public Expenditure & Reform,All public bodies will be involved over time in the delivery of this action,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,0,1,1,0,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,3.1,1,Action 3.1 – Ethics Reform,Action 3.1 – Ethics Reform,"The government will bring forward legislation to modernise, consolidate and simplify the statutory framework for ethics in public office. It will implement the recommendations of the Final Report of the Mahon Tribunal agreed by Government and will draw on international best practice, including recommendations from international accountability bodies such as the OECD, GRECO and the UN.",Not Specified,07/01/2016,Department of Public Expenditure and Reform,All government departments,NR,NR,NR,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,0,0,1,0,1,Transformative,3,c. Substantial,4,ND,1,1,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,3. FOI – Implementing code and reform,3.2,1,Action 3.2 – Strengthening Freedom of Information - Implement the Code of Practice for Freedom of Information (FOI).,Action 3.2 – Strengthening Freedom of Information - Implement the Code of Practice for Freedom of Information (FOI).,"The Government will provide and implement a Code of Practice for Freedom of Information to promote best practice in public bodies in relation to the operation of FOI, guiding and informing their performance in relation to their responsibilities under the FOI Act and ensuring FOI requests are dealt with as efficiently as possible to minimise the administrative burden of FOI; and securing appropriate consistency and standardisation of approach in responding to FOI requests. It will provide a framework for appropriate oversight and accountability of the performance of public bodies through monitoring of compliance with the Code and promote the proactive publication of information by public bodies including routine information likely to be in the public interest.<br/>Other actions are: Development and implementation of criteria to establish what information is likely to be in the public interest that should be published proactively in order to identify how more information can be made publicly available as a standard. Review previous FOI requests and develop from that a model for identifying the information that is frequently requested under FOI as this type of information should be made public outside of the FOI process. Introduce a ‘legislative footprint’ in relation to current legislative initiatives, published on each Department’s website including details of publication of general schemes, any consultation documents, publications of draft Bills, pre-legislative scrutiny by Oireachtas Committees, submissions received and meetings held with stakeholders, etc.",08/01/2014,07/01/2015,Department of Public Expenditure and Reform (DPER),All public bodies and Office of the Attorney General,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,1,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,1,0,1,0,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,3. FOI – Implementing code and reform,3.3,1,Action 3.3 – Reform of FOI,Action 3.3 – Reform of FOI,"A comprehensive reform of Ireland’s Freedom of Information legislation will be implemented through the FOI Bill 2013 and the establishment of a Code of Practice for FOI as referenced above. Key actions in the legislation will include: Substantial updating/modernisation of the legislation based on international best practice Extension of FOI to all public bodies as a default with limited exceptions as set out in the Bill bringing long-established high profile exclusions from FOI within remit; and to significantly funded bodies to enhance accountability of such bodies Removal of the up-front application fee Restoration of the main amendments to FOI introduced in 2003 which significantly restricted and curtailed the scope of Ireland's FOI regime. This includes reversal of the very wide definition of Government introduced in 2003, restoration of the strict definition of what constitutes a Cabinet record, communications between members of Government will no longer be exempt from FOI; restoration to the original five years of the ten-year prohibition on the release of Cabinet records; provision for some liberalisation of the mandatory ‘class’ exemption put in place in 2003 in relation to diplomatic communications and defence matters; where a commercial state body provides a service under a contract to a public body subject to FOI, the records relating to that service will be subject to FOI etc.<br/><br/>Requirement by public bodies to prepare and furnish publication schemes to promote the proactive publication of information outside of FOI. A public body’s publication scheme will set out information on its role, responsibilities and activities including organisation charts, structure, contact points and for each Divisional area information relating to role and functions; classes of records held (e.g. publications, legislation, consultation procedures and processes, speeches etc); circulars/guidance/procedures/rules for the purposes of decisions relating to any scheme implemented (e.g. involving grants) with respect to rights, obligations, sanctions etc. to which the public is or may be entitled; or services provided including how such services may be accessed; rights of review or appeal in respect of decisions made by the body; FOI Disclosure logs on non-personal requests; Provision of a number of key principles to guide public bodies in the performance of their functions under the Act to achieve greater openness and strengthen accountability Extensions of the functions/powers of the Information Commissioner, provisions to ensure that FOI requests relating to information held electronically are dealt with effectively; etc Confirmation that there is a general right of access to records held by public bodies and in applying exemptions, the right of access should only be set aside where the exemptions very clearly support a refusal of access.",08/01/2014,07/01/2015,Department of Public Expenditure and Reform (DPER),All public bodies and Office of the Attorney General,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,3,0,0,0,1,0,NR,NR,0,c. high,3,NR,NR,NR,NR,NR,1,0,1,0,1,Moderate,2,c. Substantial,4,ND,1,0,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,3.4,1,Action 3.4 – Regulation of Lobbying,Action 3.4 – Regulation of Lobbying,"Secure Government approval for, publish and enact the regulation of Lobbying Bill. Development of a Transparency Code in relation to the transparent operation of working groups, task forces etc appointed by a Minister or Department.",07/01/2014,03/01/2015,Department of Public Expenditure & Reform,All public bodies will be involved in implementation once the Bill is enacted,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,1,1,1,0,1,Transformative,3,d. Complete,5,ND,1,1,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
Ireland,1,NA,3.5,1,"Action 3.5 – Encourage, Protect and Raise Awareness of Whistleblower Duties and Protections","Action 3.5 – Encourage, Protect and Raise Awareness of Whistleblower Duties and Protections","Communicate and increase awareness of the role of whistleblowing, the proper treatment of whistleblowers and the availability of whistleblowing protection consistent with the Protected Disclosures legislation.",07/01/2014,12/01/2014,Department of Public Expenditure & Reform,"Trade unions, relevant civil society organisations and employer representative bodies involved.",NR,NR,NR,NR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,0,0,0,0,0,NR,NR,0,b. medium,2,NR,NR,NR,NR,NR,0,1,1,0,1,Transformative,3,d. Complete,5,ND,1,1,1,2014,2016,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,
